id,type,lat,lon,name,address,phone,state,country,category,,
1186974911,way,9.5147921,76.5275024,Shon Travels,MC Road,,Tamil Nadu,IN,towshop,,
1188514542,way,8.8780421,76.5929785,MRF,,,Tamil Nadu,IN,towshop,,
1192039812,way,8.4756782,76.9707842,MRF Tyres,"TC No. 55/807,808,809, Kaimanam P O, Shankar Nagar, Neeramankara,, Thiruvananthapuram, Kerala",+91-471 249 5578,Tamil Nadu,IN,towshop,,
1194940008,way,8.3938488,77.0227453,R.P Tyre works,,,Tamil Nadu,IN,towshop,,
1230013189,way,9.6416397,76.3540313,Bibin Tyre Works,Puthanambalam,+91 9847110615,Tamil Nadu,IN,towshop,,
1254320816,way,9.7979613,80.1817961,Unknown,,,Tamil Nadu,IN,towshop,,
1289402779,way,9.6544601,76.3424214,Globe Traders,,,Tamil Nadu,IN,towshop,,
1314293982,way,10.8353406,76.4105678,Tyre shop & Wheel Balancing,,,Tamil Nadu,IN,towshop,,
1362114377,way,9.5850369,76.5215363,Parappallil Tyres,,,Tamil Nadu,IN,towshop,,
1458330136,way,8.5077334,77.0018091,The Tyre Doctor,,,Tamil Nadu,IN,towshop,,
1470044140,way,9.69197,76.3369251,Janata Tyres,,,Tamil Nadu,IN,towshop,,
1478553167,way,9.2107926,76.5162739,Unknown,,,Tamil Nadu,IN,towshop,,
2933888242,node,16.6849633,76.8494206,Basava Wheel Alignment,,,Maharashtra,IN,towshop,,
4417739897,node,21.5943443,78.5274398,Batra Automobiles,,,Maharashtra,IN,towshop,,
4423600461,node,21.594333,78.5275284,Juneja Tyres,,,Maharashtra,IN,towshop,,
4558623398,node,15.6022207,73.8158009,New Goa Tyre Service,,,Maharashtra,IN,towshop,,
4558636004,node,15.6067729,73.8230276,Goodyear Express,,,Maharashtra,IN,towshop,,
4975330807,node,20.7818958,79.6288168,Shree Dattakrupa Tyres,,,Maharashtra,IN,towshop,,
5001072622,node,19.195733,72.9620128,Unknown,,,Maharashtra,IN,towshop,,
5448529521,node,16.4820499,79.8827367,Mrf Tyres,,,Maharashtra,IN,towshop,,
5539302233,node,17.4105709,78.6042179,Unknown,,,Maharashtra,IN,towshop,,
5613298740,node,18.5792542,73.9750496,Appolo Tyres,,,Maharashtra,IN,towshop,,
6111132433,node,18.5604219,73.810069,Chaturshrungi Tyres,Sanghvi Kesari Road,,Maharashtra,IN,towshop,,
6113508079,node,18.5648188,73.7856442,Darshan Tyres,,919552562621,Maharashtra,IN,towshop,,
6144044196,node,19.5870524,73.390483,Unknown,,,Maharashtra,IN,towshop,,
6249232327,node,21.1345094,79.101187,Agrawal Tyres,,,Maharashtra,IN,towshop,,
6837577355,node,17.5292495,78.2671616,National Tyre Works,,,Maharashtra,IN,towshop,,
6847212744,node,17.0540478,79.2682976,Laxmi Tyres,,,Maharashtra,IN,towshop,,
6991662717,node,18.7550536,73.8551074,MRF,,,Maharashtra,IN,towshop,,
6991664038,node,18.7367187,73.9502603,MRF,,,Maharashtra,IN,towshop,,
6992015099,node,18.7487294,73.8602592,Bridgestone,,,Maharashtra,IN,towshop,,
6992015101,node,18.7485023,73.8602165,Unknown,,,Maharashtra,IN,towshop,,
7004081201,node,18.756965,73.8583366,MRF,,,Maharashtra,IN,towshop,,
7025820914,node,17.441649,78.3884657,Kalpataru Tyres & Batteries,,,Maharashtra,IN,towshop,,
7246803478,node,17.3952998,78.4325466,Ashoka wheels,,,Maharashtra,IN,towshop,,
8281183080,node,19.5942022,73.3916829,Tulip Tyre Shop,,,Maharashtra,IN,towshop,,
9215039102,node,19.2332107,72.975953,Mahesh Tires,,,Maharashtra,IN,towshop,,
9235724065,node,19.8877431,74.4793753,Ram Tyres and Automobiles,Shivaji Maharaj road,,Maharashtra,IN,towshop,,
9819194749,node,18.3365342,74.3741734,Kerala Tyre Works,Songaon Shendre Road,,Maharashtra,IN,towshop,,
9869681898,node,17.986626,79.6020998,tawakkal tyre shop,,,Maharashtra,IN,towshop,,
9913845766,node,17.9773486,79.6085097,MRF tyres,,,Maharashtra,IN,towshop,,
9918592830,node,17.4232596,78.5201093,Unknown,,,Maharashtra,IN,towshop,,
9918885864,node,17.9891055,79.5989215,MRF tyre,,,Maharashtra,IN,towshop,,
10020235185,node,17.206424,80.8438464,Mrf tyres,,,Maharashtra,IN,towshop,,
10048663874,node,18.8701491,73.8966076,R K Tyre Sales And Service,,9960885575,Maharashtra,IN,towshop,,
10054125792,node,18.5393094,73.8998001,Unknown,,,Maharashtra,IN,towshop,,
10219123497,node,18.5792468,73.9750562,Apollo Tyres,,,Maharashtra,IN,towshop,,
10560840609,node,18.5546938,73.9373558,Nirankari Wheels,,,Maharashtra,IN,towshop,,
10567046712,node,18.5599904,73.9386172,Santosham,,,Maharashtra,IN,towshop,,
10567054910,node,18.5615344,73.9382576,Nishant Tyres,,,Maharashtra,IN,towshop,,
10567060809,node,18.5611716,73.9381777,New Yash Tyres,,,Maharashtra,IN,towshop,,
10807501680,node,17.4812585,78.5763777,SPR TYRES,,,Maharashtra,IN,towshop,,
11210714906,node,18.3845972,76.569278,Gilda Tyres,,,Maharashtra,IN,towshop,,
11245100723,node,19.053891,72.892293,Bridgestone tyres,,,Maharashtra,IN,towshop,,
11276070943,node,18.5607948,73.7877625,Michelin Goodyear Sai Enterprises,,+91 99202 50044,Maharashtra,IN,towshop,,
11292638600,node,18.4582232,73.8077738,Tyre Master,Sinhagad Road,,Maharashtra,IN,towshop,,
11330878769,node,18.4702506,73.8214967,Tyre Point,Goel Ganga road,,Maharashtra,IN,towshop,,
11449426485,node,19.0844062,72.8891481,Milan Tyres,,,Maharashtra,IN,towshop,,
11459318713,node,16.9886306,80.5184075,Jai Sri Ram Tires,,,Maharashtra,IN,towshop,,
11575936029,node,21.1802023,79.0414982,Shri laxmi Tyres,9.18976E+11,919665015258,Katol Road,Maharashtra,IN,towshop,
11575936052,node,21.1822711,79.0365019,Mahalaxmi Tyres & Services,9.1997E+11,919326805583,Katol Road,Maharashtra,IN,towshop,
11585567657,node,16.4248483,80.5661301,Apollo Tyres,,,Maharashtra,IN,towshop,,
11653121055,node,16.5066121,80.6371413,MRF,,,Maharashtra,IN,towshop,,
11687222900,node,16.3229866,80.4795828,Bridgestone,,918585854854,Maharashtra,IN,towshop,,
11687222928,node,16.3133017,80.4677493,Apollo Tyres,,,Maharashtra,IN,towshop,,
11687288044,node,16.5113207,80.6298068,Ragavendra Tyres,,,Maharashtra,IN,towshop,,
11687288047,node,16.5111085,80.6307761,Bridgestone,,,Maharashtra,IN,towshop,,
11696441487,node,16.3253726,80.483619,MRF,,,Maharashtra,IN,towshop,,
11740474469,node,18.5290639,73.8270773,Unknown,,,Maharashtra,IN,towshop,,
11974260081,node,16.4740991,80.6153046,Wheeltech,,,Maharashtra,IN,towshop,,
12079554171,node,18.4468185,73.801022,Shree Sai Tyre Shop,DSK Vishwa Road,,Maharashtra,IN,towshop,,
12189182988,node,16.5021426,80.6530494,Bridgestone,,,Maharashtra,IN,towshop,,
12438252993,node,18.6108863,73.7605971,MRF tires,,,Maharashtra,IN,towshop,,
12593371725,node,19.2360408,72.9750806,ACE Tyres,,,Maharashtra,IN,towshop,,
12595563198,node,18.6605919,73.7315286,A1 Maharashtra tyre,,,Maharashtra,IN,towshop,,
12595577203,node,18.6609238,73.7317816,TEGHI TYRE WORKS,,,Maharashtra,IN,towshop,,
12596446351,node,20.6992076,77.0146772,tirupati 3D wheel alignment centre,,,Maharashtra,IN,towshop,,
12865200937,node,16.2929294,80.4520445,Sri Lakshmi Tyres,,,Maharashtra,IN,towshop,,
12865339904,node,16.2913486,80.4403305,Sunrise Tyre World,,,Maharashtra,IN,towshop,,
12991054593,node,16.503219,80.6743391,Shabeer Tyre Works,,+91 99854 42786,Maharashtra,IN,towshop,,
12991091745,node,16.4987001,80.6756441,Subham Tyre Works,sri lakshi durga auto moboles PSC Bose Road,+91 80082 17190,Maharashtra,IN,towshop,,
12991093643,node,16.499635,80.6736795,Regal Motors&Tyres,,+91 99851 21700,Maharashtra,IN,towshop,,
12991096769,node,16.5006539,80.6732651,MRF Tyres&Service Franchise,,+91 91000 63988,Maharashtra,IN,towshop,,
12991110552,node,16.5003737,80.673442,Prasad,,+91 98495 00297,Maharashtra,IN,towshop,,
12991111292,node,16.5031846,80.6744073,A.R Tyres,,+91 90634 86669,Maharashtra,IN,towshop,,
12991187995,node,16.4917384,80.6691427,Apollo Tyres,,+91 98485 26705,Maharashtra,IN,towshop,,
12991259549,node,16.5013429,80.6746595,Apollo Tyres,,+91 91827 52875,Maharashtra,IN,towshop,,
12993610780,node,16.5090919,80.6757484,Apollo Tyres,,,Maharashtra,IN,towshop,,
12993619768,node,16.5048387,80.6756159,Sf Batteries,,+91 86882 23555,Maharashtra,IN,towshop,,
12993629971,node,16.5038206,80.6757962,Apollo Tyres,,+91 98485 26705,Maharashtra,IN,towshop,,
12993631231,node,16.5045129,80.6757473,Tyres Shop,,,Maharashtra,IN,towshop,,
12993639042,node,16.5037793,80.6757597,Apolla Tyres,,+91 99482 21512,Maharashtra,IN,towshop,,
12993640836,node,16.5046195,80.6758035,Start Punchers Shop,,+91 99496 53479,Maharashtra,IN,towshop,,
12993680351,node,16.5087693,80.6756376,Appollo Tyres,,,Maharashtra,IN,towshop,,
12993681783,node,16.5086533,80.6757194,Basha Shop,,+91 89776 44789,Maharashtra,IN,towshop,,
12993716354,node,16.5039912,80.6752682,Vijayalakshmi Tyres,,+91 98495 00297,Maharashtra,IN,towshop,,
12993718753,node,16.5103592,80.6752466,Ceat,,,Maharashtra,IN,towshop,,
12993721314,node,16.503051,80.6754359,Apollo Tyres,,,Maharashtra,IN,towshop,,
12993728300,node,16.509385,80.6760596,Apollo,,,Maharashtra,IN,towshop,,
12994213479,node,16.5091604,80.6757433,Apollo Tyres,,,Maharashtra,IN,towshop,,
13004476930,node,17.2330332,79.1208826,Bhavani Tyres,,,Maharashtra,IN,towshop,,
13004476935,node,17.2328092,79.1230977,Khaza Tyres,,,Maharashtra,IN,towshop,,
13022181917,node,16.4828197,80.6796757,Bridgestone,,,Maharashtra,IN,towshop,,
13030811826,node,17.924425,77.5028601,Apollo Wheel Alignment And Tyres,,,Maharashtra,IN,towshop,,
13304968968,node,19.0082898,72.8309948,R.B. Tyres,,099202 88288,Maharashtra,IN,towshop,,
13310511290,node,19.0151362,72.8275694,R.B. Tyres,,9920288288,Maharashtra,IN,towshop,,
13666883041,node,18.4577752,73.8120215,Ganesh Tyres,,,Maharashtra,IN,towshop,,
13760609389,node,19.1754625,72.9431827,Prince Tyres,,,Maharashtra,IN,towshop,,
13813956074,node,19.033763,73.0635422,Virani Tires(Sales and Services),,,Maharashtra,IN,towshop,,
359543643,way,18.5752461,73.7372326,Jay Matadi Tyres,,+91 87963 85633,Maharashtra,IN,towshop,,
667433218,way,21.1344693,79.1012232,Unknown,,,Maharashtra,IN,towshop,,
868229947,way,17.5319696,78.3938802,Unknown,,,Maharashtra,IN,towshop,,
938576886,way,18.4051888,79.1731996,Unknown,,,Maharashtra,IN,towshop,,
938871241,way,18.4073769,79.168959,Unknown,,,Maharashtra,IN,towshop,,
1493595547,way,18.6884957,78.0614285,tire store,,,Maharashtra,IN,towshop,,
1474358994,node,13.3442203,74.7502109,M R F,,,Karnataka,IN,towshop,,
2481122142,node,13.0301366,77.5712239,Select Bridgestone Tyre Service,,,Karnataka,IN,towshop,,
2686093260,node,12.8940622,77.5817993,Indian Tyre Center,,,Karnataka,IN,towshop,,
2686093261,node,12.8934343,77.586476,Iyengars Tyre care,,,Karnataka,IN,towshop,,
2933888242,node,16.6849633,76.8494206,Basava Wheel Alignment,,,Karnataka,IN,towshop,,
2954417233,node,12.8856427,77.5821812,Unknown,,,Karnataka,IN,towshop,,
3019860776,node,12.8901855,77.5980802,Mahalakshmi Tyres,,,Karnataka,IN,towshop,,
3369498734,node,12.9224937,77.6696672,Super Tyre Center,,,Karnataka,IN,towshop,,
3369940348,node,12.9810232,77.637136,Bridgestone,,,Karnataka,IN,towshop,,
3556033536,node,12.9821981,77.6380258,Ashoka Tyre Centre,,,Karnataka,IN,towshop,,
3556307821,node,12.9781052,77.635083,Venkateshwara Tyre Center,Chinmaya Mission Hospital Road,,Karnataka,IN,towshop,,
3592694281,node,12.882975,77.5833574,N V R Tyres,,,Karnataka,IN,towshop,,
3780945463,node,12.9619969,77.6459729,TyreTec,,,Karnataka,IN,towshop,,
3854000242,node,12.9591135,77.657635,Apollo,,,Karnataka,IN,towshop,,
3901571528,node,12.1220608,78.1590392,Unknown,,,Karnataka,IN,towshop,,
4101066892,node,12.9609456,77.5506364,puncher shop,vinayaka nagar,,Karnataka,IN,towshop,,
4305472990,node,11.6502633,78.1589774,Unknown,,,Karnataka,IN,towshop,,
4310174753,node,12.9590499,77.6575899,Apollo,,,Karnataka,IN,towshop,,
4342137191,node,15.2578801,74.1087117,Tyres Planet Garage,,,Karnataka,IN,towshop,,
4401027717,node,14.4581978,75.9328985,Malabar Tyres,PB Road,,Karnataka,IN,towshop,,
4702705489,node,12.8815342,77.596892,Bike Point,,,Karnataka,IN,towshop,,
4839776498,node,12.9131684,77.6061172,Continental Tyre Park,,,Karnataka,IN,towshop,,
4849108027,node,12.9572315,77.5816713,Goodyear,,,Karnataka,IN,towshop,,
4849108028,node,12.9599553,77.5832139,Ceat,,,Karnataka,IN,towshop,,
4851635506,node,13.0401292,77.6777474,Sri Balaji Wheel Alignment,,,Karnataka,IN,towshop,,
4851692293,node,13.0324901,77.6713723,Ambar Puncture Shop,,,Karnataka,IN,towshop,,
5198015555,node,15.2896506,74.0179896,Nawfal corner,,,Karnataka,IN,towshop,,
5306751790,node,12.9529603,77.5775152,Popular Tyre Company,,,Karnataka,IN,towshop,,
5402224042,node,12.8216704,77.6225069,Puncher,,,Karnataka,IN,towshop,,
5402308124,node,12.9622025,77.5950041,Pirelli,,,Karnataka,IN,towshop,,
5402308136,node,12.9065334,77.598516,Unknown,,,Karnataka,IN,towshop,,
6354132987,node,12.2086954,75.4179918,Nambiar's Tyre Shop,,,Karnataka,IN,towshop,,
6621696655,node,12.9369107,77.5180426,CEAT Tyre Showroom,,,Karnataka,IN,towshop,,
6837577355,node,17.5292495,78.2671616,National Tyre Works,,,Karnataka,IN,towshop,,
6857427210,node,13.0698323,77.6228017,Sri Durga Tyres,,,Karnataka,IN,towshop,,
7025820914,node,17.441649,78.3884657,Kalpataru Tyres & Batteries,,,Karnataka,IN,towshop,,
7087593321,node,13.0076115,77.5485226,Karnataka Tyres,,,Karnataka,IN,towshop,,
7164440796,node,12.9592461,77.5331582,MRF Maruti Tyres,,,Karnataka,IN,towshop,,
7178929298,node,12.9719414,77.6805656,Tyre Marks BridgeStone,,,Karnataka,IN,towshop,,
7246803478,node,17.3952998,78.4325466,Ashoka wheels,,,Karnataka,IN,towshop,,
7257728186,node,13.0279258,77.5715741,Bharath Auto Tyres Shop,,,Karnataka,IN,towshop,,
7293719482,node,12.9622109,77.5954049,Ashoka Tyres And Service,,,Karnataka,IN,towshop,,
7359533412,node,12.50611,74.9940465,A ONE TYRE KASARAGOD,,,Karnataka,IN,towshop,,
7361855354,node,12.5125384,74.9990561,City tyres and alignment Nullippady,,,Karnataka,IN,towshop,,
7361926705,node,12.5137003,74.9995739,Yogis Tyre House,,,Karnataka,IN,towshop,,
7380090494,node,12.6374741,75.1035686,Karthikeya Tyres,,,Karnataka,IN,towshop,,
7466111467,node,12.1341709,75.2157652,Unknown,,,Karnataka,IN,towshop,,
7479904128,node,11.8812259,75.4014983,Unknown,,,Karnataka,IN,towshop,,
7479904130,node,11.8808558,75.4015466,Unknown,,,Karnataka,IN,towshop,,
7481787295,node,12.4687915,75.008608,photo studio,,Wheel alignment,,Karnataka,IN,towshop,
7484268681,node,11.5532733,76.1368818,MRF Tyres Meppadi,,,Karnataka,IN,towshop,,
7494236030,node,11.8703812,75.4018239,Mukkam Tyres,,,Karnataka,IN,towshop,,
7516990679,node,12.0654917,75.260396,Mandur Tyres,Pilathara - Pazhayangadi - Pappinisseri Road,,Karnataka,IN,towshop,,
7517096129,node,11.751929,75.4860977,Tyre Repairing,,,Karnataka,IN,towshop,,
7518177833,node,12.0720533,75.2593449,"Tyre World,Pilathara",Pilathara - Pazhayangadi - Pappinisseri Road,,Karnataka,IN,towshop,,
7521095640,node,12.0575549,75.26381,Tyre works,Pilathara - Pazhayangadi - Pappinisseri Road,,Karnataka,IN,towshop,,
7521392888,node,12.0836291,75.256225,Pilathara Tyres,Kasargod-Kannur-Calicut Highway,,Karnataka,IN,towshop,,
7523233658,node,12.0365702,75.2653596,Wheeltech Tyres,Pilathara - Pazhayangadi - Pappinisseri Road,,Karnataka,IN,towshop,,
7523331629,node,12.1033639,75.2276008,Trackzone,Payyanur College Road,,Karnataka,IN,towshop,,
7523331632,node,12.102582,75.2283048,Tyre World Payyanur,Payyanur College Road,,Karnataka,IN,towshop,,
7523331635,node,12.1036214,75.2271562,Supriya tyre works,Payyanur College Road,,Karnataka,IN,towshop,,
7745958733,node,11.9671842,75.5204817,Krishna Tyre Works,,,Karnataka,IN,towshop,,
8149128076,node,11.7522843,75.4918609,Unknown,,,Karnataka,IN,towshop,,
8177467036,node,11.7696188,75.4983869,Unknown,,,Karnataka,IN,towshop,,
8281441144,node,11.7245267,76.0781993,Bharath Tyres & 3D Wheel Alignment,,,Karnataka,IN,towshop,,
8310474948,node,13.6910388,75.2532539,Suraksha Tyre Care,"Opposite KTK, Kushavati Azad Road",,Karnataka,IN,towshop,,
8690391969,node,12.1896794,75.1773197,"Yokohoma Tyres, Anoor",Kasargod-Kannur-Calicut Highway,,Karnataka,IN,towshop,,
8784507685,node,12.1093141,75.21782,Unknown,,,Karnataka,IN,towshop,,
8786410252,node,12.1025427,75.1987598,Perumal tyres,,,Karnataka,IN,towshop,,
8786413667,node,11.995401,75.722275,Unknown,,,Karnataka,IN,towshop,,
8787762860,node,12.1082108,75.2143238,Tyre works,,,Karnataka,IN,towshop,,
8788472644,node,12.1111494,75.2188318,MRF tyres,,,Karnataka,IN,towshop,,
8788537662,node,12.1092601,75.2168694,Miraj Tyres,,,Karnataka,IN,towshop,,
8789402161,node,12.0859951,75.2548142,GK Tyre Dealer,,,Karnataka,IN,towshop,,
8789435681,node,12.0838694,75.2565695,Maya Tyres,,,Karnataka,IN,towshop,,
8809236231,node,12.4581474,75.058605,tire service,,,Karnataka,IN,towshop,,
8848440325,node,11.996731,75.4400637,Sreekrishna Tyreworks,,,Karnataka,IN,towshop,,
8890701663,node,12.9994967,77.6247784,Deepa Tires,,,Karnataka,IN,towshop,,
8950332396,node,11.8074192,76.0110895,Unknown,,,Karnataka,IN,towshop,,
9094475817,node,11.5996428,75.6144791,Vijaya,,,Karnataka,IN,towshop,,
9192995388,node,12.9331149,77.4884771,Puncture shop,,,Karnataka,IN,towshop,,
9582694784,node,12.9003008,77.4667029,M.A.Wheel Alignment,"14/1 Kengeri Check Post, Next to Udupi Garden Hotel, Mysore Road",9632042229/9845479957,Karnataka,IN,towshop,,
9622902495,node,12.9151977,77.4820144,IOC Puncture shop,,,Karnataka,IN,towshop,,
9765269753,node,12.1093578,75.2172799,Wheen Tech,,,Karnataka,IN,towshop,,
9765319326,node,12.1114073,75.21855,Apollo,,,Karnataka,IN,towshop,,
9765350334,node,12.1133289,75.2183817,Good Year Auto Care,,,Karnataka,IN,towshop,,
9786575513,node,12.5100833,75.0448639,Anatha Tyre Work,,,Karnataka,IN,towshop,,
9786591766,node,12.5101789,75.044122,Sri Venkateshwara tyre retreaders,,,Karnataka,IN,towshop,,
9786647418,node,12.5100808,75.0451076,GoodYear,,,Karnataka,IN,towshop,,
9788676492,node,12.5174775,75.0164926,Apollo Tyres,industrial estate road,,Karnataka,IN,towshop,,
9789260095,node,12.5866086,75.0737231,Unknown,,,Karnataka,IN,towshop,,
9789447271,node,12.5132636,75.0053612,TYPRE PUNCTURING AND REFITING,Kasargod-Kannur-Calicut Highway,,Karnataka,IN,towshop,,
9789628378,node,12.5178867,75.0168172,MRF DEALER,Kasargod-Kannur-Calicut Highway,,Karnataka,IN,towshop,,
9789788131,node,12.5143032,75.0075052,KWALITY TRADERS WHEEL ALIGNMENT,Kasargod-Kannur-Calicut Highway,-9447351393,Karnataka,IN,towshop,,
9789853446,node,12.5135399,75.0015596,YOGIS TYRE HOUSE,Kasargod-Kannur-Calicut Highway,,Karnataka,IN,towshop,,
9789853465,node,12.5123017,74.9988127,AUTO BAZAR,Kasargod-Kannur-Calicut Highway,,Karnataka,IN,towshop,,
9790534033,node,12.5125157,74.9989665,Good Year Auto Care,,,Karnataka,IN,towshop,,
9790633277,node,12.5830002,75.0752804,ceat,,,Karnataka,IN,towshop,,
9790935962,node,12.5895171,75.072978,Apollo Tyres,,,Karnataka,IN,towshop,,
9790935967,node,12.5897794,75.0732861,navashakthi tires,,,Karnataka,IN,towshop,,
9791032135,node,12.517395,75.0197935,Malanad Tyres,,,Karnataka,IN,towshop,,
9819194749,node,18.3365342,74.3741734,Kerala Tyre Works,Songaon Shendre Road,,Karnataka,IN,towshop,,
9853102149,node,11.965605,75.3943505,Unknown,,,Karnataka,IN,towshop,,
9918592830,node,17.4232596,78.5201093,Unknown,,,Karnataka,IN,towshop,,
9945555274,node,12.961145,77.7167347,Tyre Empire,,,Karnataka,IN,towshop,,
10047410418,node,12.9400847,77.6250647,Tyre Port,,,Karnataka,IN,towshop,,
10051271587,node,12.9557045,77.7266148,Tyres Xpress,,,Karnataka,IN,towshop,,
10126071018,node,12.9961306,76.0885503,Unknown,,,Karnataka,IN,towshop,,
10731092771,node,13.0071705,77.5484944,Apollo Tyres,,,Karnataka,IN,towshop,,
10797148835,node,12.8742316,77.5423765,M.M Tyres,,,Karnataka,IN,towshop,,
10807501680,node,17.4812585,78.5763777,SPR TYRES,,,Karnataka,IN,towshop,,
11006002407,node,15.3335768,74.0145653,Konkan Tyres,,,Karnataka,IN,towshop,,
11034266192,node,13.9565235,74.5804607,Unknown,,,Karnataka,IN,towshop,,
11178123931,node,12.9569356,77.5697116,Satya Tyres,,,Karnataka,IN,towshop,,
11178144187,node,12.9571636,77.5719094,Shree Angala Parameshwari,,,Karnataka,IN,towshop,,
11210714906,node,18.3845972,76.569278,Gilda Tyres,,,Karnataka,IN,towshop,,
11215991026,node,12.9458365,77.576673,Continental,,,Karnataka,IN,towshop,,
11235345733,node,13.0881504,77.6548447,G M Puncher Shop,,917892511179,Karnataka,IN,towshop,,
11270825614,node,13.0120584,76.1262039,MRF,,,Karnataka,IN,towshop,,
11270859104,node,13.0263189,76.1074489,Maruthi Tyres,,,Karnataka,IN,towshop,,
11278960371,node,13.0190379,76.113578,M S Tyres,,,Karnataka,IN,towshop,,
11368235661,node,13.0026341,76.1111398,Sri Jenukal Siddeshwara Multi Brand Tyres,,,Karnataka,IN,towshop,,
11371236635,node,12.9545088,77.5833551,Apollo Tyres,,,Karnataka,IN,towshop,,
11417003455,node,12.9484916,77.5938183,Right Tyres,,,Karnataka,IN,towshop,,
11472852236,node,13.0002257,77.6185259,Puncture Shop,,,Karnataka,IN,towshop,,
11865297780,node,14.628917,74.8416589,Mahasala Auto,,,Karnataka,IN,towshop,,
11949323391,node,13.0575615,77.5898797,A.S. Automobiles,,,Karnataka,IN,towshop,,
12103968926,node,12.9934495,77.6070426,ARK Tyres,,,Karnataka,IN,towshop,,
12225535075,node,13.1000242,77.5990852,Continental,,,Karnataka,IN,towshop,,
12225535077,node,13.099055,77.5988263,S.A Puncture Shop,,,Karnataka,IN,towshop,,
12405269401,node,12.9567354,77.7458236,MCC Tyres,,,Karnataka,IN,towshop,,
12409816813,node,12.1919619,75.1690312,Nandana Tyre Works,Kasargod-Kannur-Calicut Highway,,Karnataka,IN,towshop,,
12469422682,node,13.0639663,77.6501868,Indian Puncture shop,,,Karnataka,IN,towshop,,
12595698566,node,14.4912188,76.410353,Tractors Garage and Puncher shop,"Donnehalli, 577528, Davangere, Karnataka, India",,Karnataka,IN,towshop,,
12655221987,node,12.9197231,77.6431989,Puncher shop,,,Karnataka,IN,towshop,,
12676261326,node,13.0056519,77.5544361,JK Tyres,,,Karnataka,IN,towshop,,
12686350442,node,12.9925107,77.5746316,Unknown,,,Karnataka,IN,towshop,,
12686350448,node,12.9924689,77.574722,Unknown,,,Karnataka,IN,towshop,,
12714124003,node,12.9561869,77.7323973,Bridgestone Tyres World,,,Karnataka,IN,towshop,,
12941883828,node,12.9103445,77.5949151,Puncture Star Services,,+91 98863 37871,Karnataka,IN,towshop,,
12959571111,node,12.9374169,77.7487916,MD Tyres & Batteries,,+91 98457 84578,Karnataka,IN,towshop,,
12997716191,node,12.3684162,75.2441422,St. Thomas tyre works,,9722217219,Karnataka,IN,towshop,,
13011777229,node,12.9566083,77.7443268,Michelin,,,Karnataka,IN,towshop,,
13030811826,node,17.924425,77.5028601,Apollo Wheel Alignment And Tyres,,,Karnataka,IN,towshop,,
13097016988,node,12.7646101,77.7921412,M.R. Tyres,,,Karnataka,IN,towshop,,
13307592225,node,12.1138592,75.2173085,Saniya Tyres,,+91 96332 28289,Karnataka,IN,towshop,,
13324224982,node,12.9358146,77.6919227,puncture,,,Karnataka,IN,towshop,,
13739213977,node,12.3104432,76.2955241,MRF,,,Karnataka,IN,towshop,,
13739213979,node,12.3112237,76.2941502,Apollo Tyres,,,Karnataka,IN,towshop,,
784709528,way,12.0299118,75.2659185,Unknown,,,Karnataka,IN,towshop,,
798825084,way,11.9874679,75.541613,choice wheel,,,Karnataka,IN,towshop,,
799024031,way,12.5067412,75.0948717,tyre store,,,Karnataka,IN,towshop,,
799286491,way,12.4219667,75.021878,wheels,,,Karnataka,IN,towshop,,
801758200,way,12.314935,75.0898536,Ferrari Tyre Clinic,,,Karnataka,IN,towshop,,
802178623,way,12.019776,75.3687792,JK Tyres,,,Karnataka,IN,towshop,,
804783414,way,12.0231941,75.3675104,tire world,,,Karnataka,IN,towshop,,
804783417,way,12.0243952,75.3673998,dj rire works,,,Karnataka,IN,towshop,,
868229947,way,17.5319696,78.3938802,Unknown,,,Karnataka,IN,towshop,,
943857025,way,12.070114,75.2594266,Three Star Tyre Works,,,Karnataka,IN,towshop,,
951490677,way,11.9975935,75.2928244,New Tyre World,,,Karnataka,IN,towshop,,
1072998083,way,11.9602196,75.3889807,Tire Store,,,Karnataka,IN,towshop,,
1173114175,way,13.028132,77.5719962,Shiva Enterprises,80 Feet Road,,Karnataka,IN,towshop,,
1451072370,way,12.2435099,75.1378269,Malabar tyres,Karuvachery,9526500090,Karnataka,IN,towshop,,
2481122142,node,13.0301366,77.5712239,Select Bridgestone Tyre Service,,,Andhra Pradesh,IN,towshop,,
2686093260,node,12.8940622,77.5817993,Indian Tyre Center,,,Andhra Pradesh,IN,towshop,,
2686093261,node,12.8934343,77.586476,Iyengars Tyre care,,,Andhra Pradesh,IN,towshop,,
2933888242,node,16.6849633,76.8494206,Basava Wheel Alignment,,,Andhra Pradesh,IN,towshop,,
2954417233,node,12.8856427,77.5821812,Unknown,,,Andhra Pradesh,IN,towshop,,
3019860776,node,12.8901855,77.5980802,Mahalakshmi Tyres,,,Andhra Pradesh,IN,towshop,,
3369498734,node,12.9224937,77.6696672,Super Tyre Center,,,Andhra Pradesh,IN,towshop,,
3369940348,node,12.9810232,77.637136,Bridgestone,,,Andhra Pradesh,IN,towshop,,
3556033536,node,12.9821981,77.6380258,Ashoka Tyre Centre,,,Andhra Pradesh,IN,towshop,,
3556307821,node,12.9781052,77.635083,Venkateshwara Tyre Center,Chinmaya Mission Hospital Road,,Andhra Pradesh,IN,towshop,,
3592694281,node,12.882975,77.5833574,N V R Tyres,,,Andhra Pradesh,IN,towshop,,
